"site_code","sample_date","comments","flags","display_name","count","immature","winged","size","observer","trap_name","trap_count"
"Bell",2012-02-23,NA,NA,"Sminthuridae",2,NA,NA,"not measured","ChAl","4",10
"Bell",2012-02-23,NA,NA,"Bethylidae",2,NA,NA,"not measured","ChAl","5",10
"Bell",2012-02-23,NA,NA,"Ichneumonidae",1,NA,NA,"not measured","ChAl","5",10
"Bell",2012-02-23,NA,NA,"Meinertellidae",3,NA,NA,"not measured","ChAl","5",10
"Bell",2012-02-23,NA,NA,"Mymaridae",1,NA,NA,"not measured","ChAl","5",10
"Bell",2012-02-23,NA,NA,"Pyralidae",1,NA,NA,"not measured","ChAl","5",10
"Bell",2012-02-23,NA,NA,"Sminthuridae",2,NA,NA,"not measured","ChAl","5",10
"Bell",2012-02-23,NA,NA,"Acari",2,NA,NA,"not measured","ChAl","6",10
"Bell",2012-02-23,NA,NA,"Meinertellidae",2,NA,NA,"not measured","ChAl","6",10
"Bell",2012-02-23,NA,NA,"Solifugae",1,NA,NA,"not measured","ChAl","6",10
"Bell",2012-02-23,NA,NA,"Acari",1,NA,NA,"not measured","ChAl","7",10
"Bell",2012-02-23,NA,NA,"Bethylidae",2,NA,NA,"not measured","ChAl","7",10
"Bell",2012-02-23,NA,NA,"Coccoidea",1,NA,NA,"not measured","ChAl","7",10
"Bell",2012-02-23,NA,NA,"Lepismatidae",2,NA,NA,"not measured","ChAl","7",10
"Bell",2012-02-23,NA,NA,"Nabidae",1,NA,NA,"not measured","ChAl","7",10
"Bell",2012-02-23,NA,NA,"Opiliones",1,NA,NA,"not measured","ChAl","7",10
"Bell",2012-02-23,NA,NA,"Pyralidae",1,"TRUE",NA,"not measured","ChAl","7",10
"Bell",2012-02-23,NA,NA,"Sminthuridae",3,NA,NA,"not measured","ChAl","7",10
"Bell",2012-02-23,NA,NA,"Acari",1,NA,NA,"not measured","ChAl","8",10
"Bell",2012-02-23,NA,NA,"Cicadellidae",1,"TRUE",NA,"not measured","ChAl","8",10
"Bell",2012-02-23,NA,NA,"Sminthuridae",2,NA,NA,"not measured","ChAl","8",10
"Bell",2012-02-23,NA,NA,"Solifugae",1,NA,NA,"not measured","ChAl","8",10
"Bell",2012-02-23,NA,NA,"Acari",5,NA,NA,"not measured","ChAl","9",10
"Bell",2012-02-23,NA,NA,"Meinertellidae",1,NA,NA,"not measured","ChAl","9",10
"Bell",2012-02-23,NA,NA,"Sminthuridae",1,NA,NA,"not measured","ChAl","9",10
"Bell",2012-02-23,NA,NA,"Acari",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-02-23,NA,NA,"Bethylidae",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-02-23,NA,NA,"Opiliones",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-02-23,NA,NA,"Sminthuridae",2,NA,NA,"not measured","ChAl","10",10
"Bell",2012-02-23,NA,NA,"Solifugae",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.Preserved with 70% isopropyl alcohol.",NA,"Cryptoglossa",2,NA,NA,"greater than 10 mm","ChAl","1",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.Preserved with 70% isopropyl alcohol.",NA,"Eleodes armata",1,NA,NA,"greater than 10 mm","ChAl","1",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.Preserved with 70% isopropyl alcohol.",NA,"Lepismatidae",2,NA,NA,"not measured","ChAl","1",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.Preserved with 70% isopropyl alcohol.",NA,"Meinertellidae",6,NA,NA,"not measured","ChAl","1",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.Preserved with 70% isopropyl alcohol.",NA,"Mutillidae",1,NA,NA,"not measured","ChAl","1",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.Preserved with 70% isopropyl alcohol.",NA,"Pheidole xerophila",12,NA,NA,"not measured","ChAl","1",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.Preserved with 70% isopropyl alcohol.",NA,"Vaejovidae",1,NA,NA,"not measured","ChAl","1",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.",NA,"Agroeca",1,NA,NA,"not measured","ChAl","2",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.",NA,"Lepismatidae",1,NA,NA,"not measured","ChAl","2",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning.",NA,"Solifugae",1,NA,NA,"not measured","ChAl","2",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Cryptoglossa",2,NA,NA,"greater than 10 mm","ChAl","3",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Lepismatidae",5,NA,NA,"not measured","ChAl","3",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Meinertellidae",28,NA,NA,"not measured","ChAl","3",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Lepismatidae",4,NA,NA,"not measured","ChAl","4",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Meinertellidae",1,NA,NA,"not measured","ChAl","4",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Vaejovidae",1,NA,NA,"not measured","ChAl","4",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Forelius pruinosus",4,NA,NA,"not measured","ChAl","5",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Lepismatidae",4,NA,NA,"not measured","ChAl","5",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Meinertellidae",10,NA,NA,"not measured","ChAl","5",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Pheidole",1,NA,NA,"not measured","ChAl","5",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Acari",1,NA,NA,"not measured","ChAl","6",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Lepismatidae",2,NA,NA,"not measured","ChAl","6",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Meinertellidae",5,NA,NA,"not measured","ChAl","6",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Dorymyrmex insanus",1,NA,NA,"not measured","ChAl","7",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Forelius pruinosus",1,NA,NA,"not measured","ChAl","7",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Vaejovidae",1,NA,NA,"not measured","ChAl","7",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Anepsius",1,NA,NA,"between 2 and 5 mm","ChAl","8",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Lepismatidae",3,NA,NA,"not measured","ChAl","8",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Meinertellidae",3,NA,NA,"not measured","ChAl","8",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Thripidae",1,NA,NA,"not measured","ChAl","8",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Steriphanus",1,NA,NA,"between 5 and 10 mm","ChAl","9",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Aphididae",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Cryptoglossa",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Meinertellidae",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Mutillidae",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-04-26,"Water in all traps from rain the previous night and that morning; Preserved with 70% isopropyl alcohol.",NA,"Vaejovidae",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Lepismatidae",4,NA,NA,"not measured","ChAl","1",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Pheidole xerophila",8,NA,NA,"not measured","ChAl","1",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Forelius pruinosus",1,NA,NA,"not measured","ChAl","2",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Lepismatidae",1,NA,NA,"not measured","ChAl","2",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Mantodea",1,"TRUE",NA,"not measured","ChAl","2",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Solenopsis xyloni",1,NA,NA,"not measured","ChAl","2",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Solifugae",2,NA,NA,"not measured","ChAl","2",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning.Preserved w/ 70% isopropyl alcohol.",NA,"Forelius pruinosus",1,NA,NA,"not measured","ChAl","3",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Lepismatidae",2,NA,NA,"not measured","ChAl","4",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Acari",6,NA,NA,"not measured","ChAl","5",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Dorymyrmex insanus",1,NA,NA,"not measured","ChAl","5",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Lepismatidae",2,NA,NA,"not measured","ChAl","5",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Solenopsis xyloni",1,NA,NA,"not measured","ChAl","5",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Unknown",1,"TRUE",NA,"less than 2 mm","ChAl","5",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Acari",1,NA,NA,"not measured","ChAl","6",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Lepismatidae",17,NA,NA,"not measured","ChAl","6",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Cryptoglossa",1,NA,NA,"greater than 10 mm","ChAl","7",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Lepismatidae",12,NA,NA,"not measured","ChAl","7",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Pheidole",1,NA,NA,"not measured","ChAl","7",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning.Preserved w/ 70% isopropyl alcohol.",NA,"Forelius pruinosus",4,NA,NA,"not measured","ChAl","8",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning.Preserved w/ 70% isopropyl alcohol.",NA,"Lepismatidae",5,NA,NA,"not measured","ChAl","8",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning.Preserved w/ 70% isopropyl alcohol.",NA,"Pheidole",1,NA,NA,"not measured","ChAl","8",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Lepismatidae",5,NA,NA,"not measured","ChAl","9",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Lepismatidae",14,NA,NA,"not measured","ChAl","10",10
"Bell",2012-07-27,"Water in all traps from rain the prev. night and that morning; Preserved w/ 70% isopropyl alcohol.",NA,"Pheidole",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-11-09,NA,NA,"Eleodes armata",1,NA,NA,"greater than 10 mm","ChAl","1",10
"Bell",2012-11-09,NA,NA,"Lepismatidae",1,NA,NA,"not measured","ChAl","1",10
"Bell",2012-11-09,NA,NA,"Mutillidae",1,NA,NA,"not measured","ChAl","1",10
"Bell",2012-11-09,NA,NA,"Pheidole desertorum",1,NA,NA,"not measured","ChAl","1",10
"Bell",2012-11-09,NA,NA,"Pheidole xerophila",1,NA,NA,"not measured","ChAl","1",10
"Bell",2012-11-09,NA,NA,"Scolopendridae",1,NA,NA,"not measured","ChAl","1",10
"Bell",2012-11-09,NA,NA,"Thinoxenus",1,NA,NA,"not measured","ChAl","1",10
"Bell",2012-11-09,NA,NA,"Entomobryidae",1,NA,NA,"not measured","ChAl","2",10
"Bell",2012-11-09,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","ChAl","2",10
"Bell",2012-11-09,"NO arthropods","empty_trap",NA,NA,NA,NA,NA,NA,"3",10
"Bell",2012-11-09,NA,NA,"Mutillidae",1,NA,NA,"not measured","ChAl","4",10
"Bell",2012-11-09,NA,NA,"Entomobryidae",1,NA,NA,"not measured","ChAl","5",10
"Bell",2012-11-09,NA,NA,"Xysticus",1,NA,NA,"not measured","ChAl","5",10
"Bell",2012-11-09,NA,NA,"Entomobryidae",1,NA,NA,"not measured","ChAl","6",10
"Bell",2012-11-09,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","ChAl","6",10
"Bell",2012-11-09,NA,NA,"Entomobryidae",1,NA,NA,"not measured","ChAl","7",10
"Bell",2012-11-09,NA,NA,"Entomobryidae",1,NA,NA,"not measured","ChAl","8",10
"Bell",2012-11-09,NA,NA,"Solifugae",1,NA,NA,"not measured","ChAl","8",10
"Bell",2012-11-09,NA,NA,"Entomobryidae",5,NA,NA,"not measured","ChAl","9",10
"Bell",2012-11-09,NA,NA,"Lepismatidae",1,NA,NA,"not measured","ChAl","9",10
"Bell",2012-11-09,NA,NA,"Solifugae",1,NA,NA,"not measured","ChAl","9",10
"Bell",2012-11-09,NA,NA,"Eucyllus",1,NA,NA,"not measured","ChAl","10",10
"Bell",2012-11-09,NA,NA,"Lepismatidae",1,NA,NA,"not measured","ChAl","10",10
"Bell",2013-03-01,NA,NA,"Aphididae",2,NA,NA,"not measured","ChAl","1",10
"Bell",2013-03-01,NA,NA,"Chrysomelidae",1,"TRUE",NA,"not measured","ChAl","1",10
"Bell",2013-03-01,NA,NA,"Sminthuridae",1,NA,NA,"not measured","ChAl","1",10
"Bell",2013-03-01,NA,NA,"Entomobryidae",1,NA,NA,"not measured","ChAl","2",10
"Bell",2013-03-01,NA,NA,"Erythraeidae",1,NA,NA,"not measured","ChAl","2",10
"Bell",2013-03-01,NA,NA,"Sminthuridae",1,NA,NA,"not measured","ChAl","2",10
"Bell",2013-03-01,NA,NA,"Termitidae",22,NA,NA,"not measured","ChAl","2",10
"Bell",2013-03-01,NA,NA,"Xysticus",1,NA,NA,"not measured","ChAl","2",10
"Bell",2013-03-01,NA,NA,"Entomobryidae",2,NA,NA,"not measured","ChAl","3",10
"Bell",2013-03-01,NA,NA,"Hemiptera",1,"TRUE",NA,"not measured","ChAl","3",10
"Bell",2013-03-01,NA,NA,"Hypogastruridae",1,NA,NA,"not measured","ChAl","3",10
"Bell",2013-03-01,NA,NA,"Oribatida",1,NA,NA,"not measured","ChAl","3",10
"Bell",2013-03-01,NA,NA,"Phyllotreta",1,NA,NA,"not measured","ChAl","3",10
"Bell",2013-03-01,NA,NA,"Ptomaphagus",1,NA,NA,"not measured","ChAl","3",10
"Bell",2013-03-01,NA,NA,"Sminthuridae",2,NA,NA,"not measured","ChAl","3",10
"Bell",2013-03-01,NA,NA,"Drassyllus",1,NA,NA,"not measured","ChAl","4",10
"Bell",2013-03-01,NA,NA,"Sminthuridae",1,NA,NA,"not measured","ChAl","4",10
"Bell",2013-03-01,NA,NA,"Sminthuridae",1,NA,NA,"not measured","ChAl","5",10
"Bell",2013-03-01,NA,NA,"Chrysomelidae",1,"TRUE",NA,"not measured","ChAl","6",10
"Bell",2013-03-01,NA,NA,"Entomobryidae",2,NA,NA,"not measured","ChAl","6",10
"Bell",2013-03-01,NA,NA,"Erythraeidae",1,NA,NA,"not measured","ChAl","6",10
"Bell",2013-03-01,NA,NA,"Sminthuridae",4,NA,NA,"not measured","ChAl","6",10
"Bell",2013-03-01,NA,NA,"Aphididae",3,NA,NA,"not measured","ChAl","7",10
"Bell",2013-03-01,NA,NA,"Entomobryidae",1,NA,NA,"not measured","ChAl","7",10
"Bell",2013-03-01,NA,NA,"Meinertellidae",1,NA,NA,"not measured","ChAl","7",10
"Bell",2013-03-01,NA,NA,"Sminthuridae",1,NA,NA,"not measured","ChAl","7",10
"Bell",2013-03-01,NA,NA,"Aphididae",1,NA,NA,"not measured","ChAl","8",10
"Bell",2013-03-01,"No arthropods","empty_trap",NA,NA,NA,NA,NA,NA,"9",10
"Bell",2013-03-01,NA,NA,"Acari",3,NA,NA,"not measured","ChAl","10",10
"Bell",2013-03-01,NA,NA,"Opiliones",1,NA,NA,"not measured","ChAl","10",10
"Bell",2013-03-01,NA,NA,"Phytocoris",1,NA,NA,"not measured","ChAl","10",10
"Bell",2013-04-19,NA,NA,"Chrysomelidae",1,"TRUE",NA,"not measured","ChAl","1",10
"Bell",2013-04-19,NA,NA,"Pheidole xerophila",1,NA,NA,"not measured","ChAl","1",10
"Bell",2013-04-19,NA,NA,"Acariformes",2,NA,NA,"not measured","ChAl","2",10
"Bell",2013-04-19,NA,NA,"Batuliodes",1,NA,NA,"between 2 and 5 mm","ChAl","2",10
"Bell",2013-04-19,NA,NA,"Ceratagallia (Aceratagallia)",1,NA,NA,"not measured","ChAl","2",10
"Bell",2013-04-19,NA,NA,"Coleoptera",4,"TRUE",NA,"not measured","ChAl","2",10
"Bell",2013-04-19,NA,NA,"Entomobryidae",1,NA,NA,"not measured","ChAl","2",10
"Bell",2013-04-19,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","ChAl","2",10
"Bell",2013-04-19,NA,NA,"Meinertellidae",4,NA,NA,"not measured","ChAl","2",10
"Bell",2013-04-19,NA,NA,"Nocibiotes",1,NA,NA,"between 2 and 5 mm","ChAl","2",10
"Bell",2013-04-19,NA,NA,"Termitidae",14,NA,NA,"not measured","ChAl","2",10
"Bell",2013-04-19,NA,NA,"Acariformes",1,NA,NA,"not measured","ChAl","3",10
"Bell",2013-04-19,NA,NA,"Chrysomelidae",1,"TRUE",NA,"not measured","ChAl","3",10
"Bell",2013-04-19,NA,NA,"Cryptoglossa",1,NA,NA,"greater than 10 mm","ChAl","3",10
"Bell",2013-04-19,NA,NA,"Entomobryidae",3,NA,NA,"not measured","ChAl","3",10
"Bell",2013-04-19,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","ChAl","3",10
"Bell",2013-04-19,NA,NA,"Nocibiotes",1,NA,NA,"between 5 and 10 mm","ChAl","3",10
"Bell",2013-04-19,NA,NA,"Termitidae",1,NA,NA,"not measured","ChAl","3",10
"Bell",2013-04-19,NA,NA,"Mutillidae",1,NA,NA,"not measured","ChAl","4",10
"Bell",2013-04-19,NA,NA,"Termitidae",6,NA,NA,"not measured","ChAl","4",10
"Bell",2013-04-19,NA,NA,"Aphididae",2,NA,NA,"not measured","ChAl","5",10
"Bell",2013-04-19,NA,NA,"Dorymyrmex insanus",1,NA,NA,"not measured","ChAl","5",10
"Bell",2013-04-19,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","ChAl","5",10
"Bell",2013-04-19,NA,NA,"Hemiptera",2,"TRUE",NA,"not measured","ChAl","5",10
"Bell",2013-04-19,NA,NA,"Pheidole",4,NA,NA,"not measured","ChAl","5",10
"Bell",2013-04-19,NA,NA,"Triorophus",1,NA,NA,"between 5 and 10 mm","ChAl","5",10
"Bell",2013-04-19,NA,NA,"Coleoptera",4,"TRUE",NA,"not measured","ChAl","6",10
"Bell",2013-04-19,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","ChAl","6",10
"Bell",2013-04-19,NA,NA,"Lepismatidae",5,NA,NA,"not measured","ChAl","6",10
"Bell",2013-04-19,NA,NA,"Coleoptera",1,"TRUE",NA,"not measured","ChAl","7",10
"Bell",2013-04-19,NA,NA,"Mantodea",1,"TRUE",NA,"not measured","ChAl","7",10
"Bell",2013-04-19,NA,NA,"Meinertellidae",4,NA,NA,"not measured","ChAl","7",10
"Bell",2013-04-19,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","ChAl","7",10
"Bell",2013-04-19,NA,NA,"Chrysomelidae",1,"TRUE",NA,"not measured","ChAl","8",10
"Bell",2013-04-19,NA,NA,"Coleoptera",2,"TRUE",NA,"not measured","ChAl","8",10
"Bell",2013-04-19,NA,NA,"Entomobryidae",1,NA,NA,"not measured","ChAl","8",10
"Bell",2013-04-19,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","ChAl","8",10
"Bell",2013-04-19,NA,NA,"Cicadellidae",1,"TRUE",NA,"not measured","ChAl","9",10
"Bell",2013-04-19,NA,NA,"Coleoptera",1,"TRUE",NA,"not measured","ChAl","9",10
"Bell",2013-04-19,NA,NA,"Entomobryidae",2,NA,NA,"not measured","ChAl","9",10
"Bell",2013-04-19,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","ChAl","9",10
"Bell",2013-04-19,NA,NA,"Meinertellidae",1,NA,NA,"not measured","ChAl","9",10
"Bell",2013-04-19,NA,NA,"Acariformes",2,NA,NA,"not measured","ChAl","10",10
"Bell",2013-04-19,NA,NA,"Coleoptera",1,"TRUE",NA,"not measured","ChAl","10",10
"Bell",2013-04-19,NA,NA,"Formicidae",1,NA,"TRUE","not measured","ChAl","10",10
"Bell",2013-04-19,NA,NA,"Lepismatidae",1,NA,NA,"not measured","ChAl","10",10
"Bell",2013-04-19,NA,NA,"Meinertellidae",15,NA,NA,"not measured","ChAl","10",10
"Bell",2013-04-19,NA,NA,"Pheidole",1,NA,NA,"not measured","ChAl","10",10
"Bell",2013-08-13,NA,NA,"Lepismatidae",1,NA,NA,"not measured","ChAl","1",10
"Bell",2013-08-13,NA,NA,"Solenopsis xyloni",10,NA,NA,"not measured","ChAl","1",10
"Bell",2013-08-13,NA,NA,"Vaejovidae",1,NA,NA,"not measured","ChAl","1",10
"Bell",2013-08-13,NA,NA,"Caeculidae",2,NA,NA,"not measured","ChAl","2",10
"Bell",2013-08-13,NA,NA,"Lepismatidae",1,NA,NA,"not measured","ChAl","3",10
"Bell",2013-08-13,NA,NA,"Solenopsis xyloni",5,NA,NA,"not measured","ChAl","3",10
"Bell",2013-08-13,NA,NA,"Entomobryidae",3,NA,NA,"not measured","ChAl","4",10
"Bell",2013-08-13,NA,NA,"Lepismatidae",3,NA,NA,"not measured","ChAl","4",10
"Bell",2013-08-13,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","ChAl","4",10
"Bell",2013-08-13,NA,NA,"Solenopsis xyloni",82,NA,NA,"not measured","ChAl","5",10
"Bell",2013-08-13,"No arthropods","empty_trap",NA,NA,NA,NA,NA,NA,"6",10
"Bell",2013-08-13,NA,NA,"Forelius pruinosus",39,NA,NA,"not measured","ChAl","7",10
"Bell",2013-08-13,NA,NA,"Solenopsis xyloni",56,NA,NA,"not measured","ChAl","7",10
"Bell",2013-08-13,"No arthropods","empty_trap",NA,NA,NA,NA,NA,NA,"8",10
"Bell",2013-08-13,NA,NA,"Anystidae",3,NA,NA,"not measured","ChAl","9",10
"Bell",2013-08-13,NA,NA,"Entomobryidae",2,NA,NA,"not measured","ChAl","9",10
"Bell",2013-08-13,NA,NA,"Lepismatidae",1,NA,NA,"not measured","ChAl","9",10
"Bell",2013-08-13,NA,NA,"Solenopsis xyloni",7,NA,NA,"not measured","ChAl","9",10
"Bell",2013-08-13,"No arthropods","empty_trap",NA,NA,NA,NA,NA,NA,"10",10
